Pid      Process              Base         InLoad   InInit   InMem    MappedPath
1452     wmiprvse.exe         0x7c800000   1        1        1        \WINDOWS\system32\kernel32.dll
1452     wmiprvse.exe         0x76f20000   1        1        1        \WINDOWS\system32\dnsapi.dll
1452     wmiprvse.exe         0x77120000   1        1        1        \WINDOWS\system32\oleaut32.dll
1452     wmiprvse.exe         0x75020000   1        1        1        \WINDOWS\system32\wbem\wmiutils.dll
1452     wmiprvse.exe         0x773d0000   1        1        1        \WINDOWS\WinSxS\x86_Microsoft.Windows.Common-Controls_6595b64144ccf1df_6.0.2600.6028_x-ww_61e65202\comctl32.dll
1452     wmiprvse.exe         0x71a50000   1        1        1        \WINDOWS\system32\mswsock.dll
1452     wmiprvse.exe         0x5b860000   1        1        1        \WINDOWS\system32\netapi32.dll
1452     wmiprvse.exe         0x71ad0000   1        1        1        \WINDOWS\system32\wsock32.dll
1452     wmiprvse.exe         0x77e70000   1        1        1        \WINDOWS\system32\rpcrt4.dll
1452     wmiprvse.exe         0x6f880000   1        1        1        \WINDOWS\AppPatch\acgenral.dll
1452     wmiprvse.exe         0x75290000   1        1        1        \WINDOWS\system32\wbem\wbemcomn.dll
1452     wmiprvse.exe         0x5dca0000   1        1        1        \WINDOWS\system32\onex.dll
1452     wmiprvse.exe         0x71ab0000   1        1        1        \WINDOWS\system32\ws2_32.dll
1452     wmiprvse.exe         0x478c0000   1        1        1        \WINDOWS\system32\dot3api.dll
1452     wmiprvse.exe         0x74ed0000   1        1        1        \WINDOWS\system32\wbem\wbemsvc.dll
1452     wmiprvse.exe         0x774e0000   1        1        1        \WINDOWS\system32\ole32.dll
1452     wmiprvse.exe         0x74ef0000   1        1        1        \WINDOWS\system32\wbem\wbemprox.dll
1452     wmiprvse.exe         0x7e410000   1        1        1        \WINDOWS\system32\user32.dll
1452     wmiprvse.exe         0x7c900000   1        1        1        \WINDOWS\system32\ntdll.dll
1452     wmiprvse.exe         0x76080000   1        1        1        \WINDOWS\system32\msvcp60.dll
1452     wmiprvse.exe         0x5cb70000   1        1        1        \WINDOWS\system32\shimeng.dll
1452     wmiprvse.exe         0x77920000   1        1        1        \WINDOWS\system32\setupapi.dll
1452     wmiprvse.exe         0x77cc0000   1        1        1        \WINDOWS\system32\activeds.dll
1452     wmiprvse.exe         0x77f10000   1        1        1        \WINDOWS\system32\gdi32.dll
1452     wmiprvse.exe         0x76d40000   1        1        1        \WINDOWS\system32\mprapi.dll
1452     wmiprvse.exe         0x736d0000   1        1        1        \WINDOWS\system32\dot3dlg.dll
1452     wmiprvse.exe         0x76f50000   1        1        1        \WINDOWS\system32\wtsapi32.dll
1452     wmiprvse.exe         0xd60000     1        1        1        \WINDOWS\system32\normaliz.dll
1452     wmiprvse.exe         0x5f770000   1        1        1        \WINDOWS\system32\ncobjapi.dll
1452     wmiprvse.exe         0x76390000   1        1        1        \WINDOWS\system32\imm32.dll
1452     wmiprvse.exe         0x76fd0000   1        1        1        \WINDOWS\system32\clbcatq.dll
1452     wmiprvse.exe         0x769c0000   1        1        1        \WINDOWS\system32\userenv.dll
1452     wmiprvse.exe         0x3dfd0000   1        1        1        \WINDOWS\system32\iertutil.dll
1452     wmiprvse.exe         0x76b20000   1        1        1        \WINDOWS\system32\atl.dll
1452     wmiprvse.exe         0x71bf0000   1        1        1        \WINDOWS\system32\samlib.dll
1452     wmiprvse.exe         0x77f60000   1        1        1        \WINDOWS\system32\shlwapi.dll
1452     wmiprvse.exe         0x77c10000   1        1        1        \WINDOWS\system32\msvcrt.dll
1452     wmiprvse.exe         0x62bb0000   1        1        1        \WINDOWS\system32\licwmi.dll
1452     wmiprvse.exe         0x7c9c0000   1        1        1        \WINDOWS\system32\shell32.dll
1452     wmiprvse.exe         0x61050000   1        1        1        \WINDOWS\system32\licdll.dll
1452     wmiprvse.exe         0x76d60000   1        1        1        \WINDOWS\system32\iphlpapi.dll
1452     wmiprvse.exe         0x75690000   1        1        1        \WINDOWS\system32\wbem\fastprox.dll
1452     wmiprvse.exe         0x5d090000   1        1        1        \WINDOWS\system32\comctl32.dll
1452     wmiprvse.exe         0x77050000   1        1        1        \WINDOWS\system32\comres.dll
1452     wmiprvse.exe         0x71aa0000   1        1        1        \WINDOWS\system32\ws2help.dll
1452     wmiprvse.exe         0x76400000   1        1        1        \WINDOWS\system32\netshell.dll
1452     wmiprvse.exe         0x692c0000   1        1        1        \WINDOWS\system32\wbem\framedyn.dll
1452     wmiprvse.exe         0x5dcd0000   1        1        1        \WINDOWS\system32\eappprxy.dll
1452     wmiprvse.exe         0x74ae0000   1        1        1        \WINDOWS\system32\cfgmgr32.dll
1452     wmiprvse.exe         0x76c00000   1        1        1        \WINDOWS\system32\credui.dll
1452     wmiprvse.exe         0x77b20000   1        1        1        \WINDOWS\system32\msasn1.dll
420      alg.exe              0x1000000    1        0        1        \WINDOWS\system32\alg.exe
420      alg.exe              0x680000     1        1        1        \WINDOWS\system32\xpsp2res.dll
420      alg.exe              0x76b40000   1        1        1        \WINDOWS\system32\winmm.dll
420      alg.exe              0x77f60000   1        1        1        \WINDOWS\system32\shlwapi.dll
420      alg.exe              0x77c00000   1        1        1        \WINDOWS\system32\version.dll
420      alg.exe              0x5ad70000   1        1        1        \WINDOWS\system32\uxtheme.dll
420      alg.exe              0x77dd0000   1        1        1        \WINDOWS\system32\advapi32.dll
420      alg.exe              0x77be0000   1        1        1        \WINDOWS\system32\msacm32.dll
420      alg.exe              0x7c800000   1        1        1        \WINDOWS\system32\kernel32.dll
420      alg.exe              0x6f880000   1        1        1        \WINDOWS\AppPatch\acgenral.dll
420      alg.exe              0x773d0000   1        1        1        \WINDOWS\WinSxS\x86_Microsoft.Windows.Common-Controls_6595b64144ccf1df_6.0.2600.6028_x-ww_61e65202\comctl32.dll
420      alg.exe              0x71a50000   1        1        1        \WINDOWS\system32\mswsock.dll
420      alg.exe              0x77e70000   1        1        1        \WINDOWS\system32\rpcrt4.dll
420      alg.exe              0x71a90000   1        1        1        \WINDOWS\system32\wshtcpip.dll
420      alg.exe              0x71ab0000   1        1        1        \WINDOWS\system32\ws2_32.dll
420      alg.exe              0x71ad0000   1        1        1        \WINDOWS\system32\wsock32.dll
420      alg.exe              0x774e0000   1        1        1        \WINDOWS\system32\ole32.dll
420      alg.exe              0x7c900000   1        1        1        \WINDOWS\system32\ntdll.dll
420      alg.exe              0x77f10000   1        1        1        \WINDOWS\system32\gdi32.dll
420      alg.exe              0x77120000   1        1        1        \WINDOWS\system32\oleaut32.dll
420      alg.exe              0x5cb70000   1        1        1        \WINDOWS\system32\shimeng.dll
420      alg.exe              0x76390000   1        1        1        \WINDOWS\system32\imm32.dll
420      alg.exe              0x769c0000   1        1        1        \WINDOWS\system32\userenv.dll
420      alg.exe              0x76fd0000   1        1        1        \WINDOWS\system32\clbcatq.dll
420      alg.exe              0x662b0000   1        1        1        \WINDOWS\system32\hnetcfg.dll
420      alg.exe              0x7e410000   1        1        1        \WINDOWS\system32\user32.dll
420      alg.exe              0x77c10000   1        1        1        \WINDOWS\system32\msvcrt.dll
420      alg.exe              0x7c9c0000   1        1        1        \WINDOWS\system32\shell32.dll
420      alg.exe              0x77050000   1        1        1        \WINDOWS\system32\comres.dll
420      alg.exe              0x76b20000   1        1        1        \WINDOWS\system32\atl.dll
420      alg.exe              0x5d090000   1        1        1        \WINDOWS\system32\comctl32.dll
420      alg.exe              0x71aa0000   1        1        1        \WINDOWS\system32\ws2help.dll
420      alg.exe              0x77fe0000   1        1        1        \WINDOWS\system32\secur32.dll
